SERVICE_MINILINK,hour,speed
1220023300_003,23,34.25995370370371
1220023300_004,0,35.65034722222222
1220023300_004,1,39.56944444444444
1220023300_004,2,42.98287037037037
1220023300_004,3,45.5089699074074
1220023300_004,4,42.60723379629629
1220023300_004,5,43.464641203703714
1220023300_004,6,45.529398148148154
1220023300_004,7,31.94924768518519
1220023300_004,8,32.002604166666664
1220023300_004,9,28.249305555555555
1220023300_004,10,24.569097222222222
1220023300_004,11,20.828125
1220023300_004,12,26.881597222222222
1220023300_004,13,18.34861111111111
1220023300_004,14,14.614004629629628
1220023300_004,15,12.368055555555555
1220023300_004,16,11.712152777777778
1220023300_004,17,13.67013888888889
1220023300_004,18,15.7125
1220023300_004,19,20.277256944444446
1220023300_004,20,30.55625
1220023300_004,21,28.3212962962963
1220023300_004,22,27.7125
1220023300_004,23,34.62280092592592
1220023300_005,0,38.57951388888889
1220023300_005,1,38.486747685185186
1220023300_005,2,41.34890046296296
1220023300_005,3,45.444675925925935
1220023300_005,4,44.87291666666667
1220023300_005,5,45.66898148148149
1220023300_005,6,44.50989583333333
1220023300_005,7,31.603240740740745
1220023300_005,8,31.575925925925926
1220023300_005,9,28.299305555555556
1220023300_005,10,23.32777777777778
1220023300_005,11,20.088541666666668
1220023300_005,12,27.05763888888889
1220023300_005,13,17.997569444444444
1220023300_005,14,14.531712962962962
1220023300_005,15,12.224652777777777
1220023300_005,16,12.161458333333334
1220023300_005,17,13.854861111111111
1220023300_005,18,15.49392361111111
1220023300_005,19,20.069097222222222
1220023300_005,20,30.573611111111113
1220023300_005,21,27.871412037037032
1220023300_005,22,27.781944444444445
1220023300_005,23,35.66076388888889
1220023300_006,0,37.853993055555556
1220023300_006,1,40.66678240740741
1220023300_006,2,42.302893518518516
1220023300_006,3,44.66521990740742
1220023300_006,4,45.385185185185186
1220023300_006,5,44.196527777777774
1220023300_006,6,42.39537037037037
1220023300_006,7,30.985300925925923
1220023300_006,8,32.04542824074074
1220023300_006,9,29.365972222222222
1220023300_006,10,22.690104166666668
1220023300_006,11,20.18923611111111
1220023300_006,12,26.066319444444446
1220023300_006,13,16.5578125
1220023300_006,14,14.519444444444444
1220023300_006,15,12.055324074074072
1220023300_006,16,10.818402777777777
1220023300_006,17,12.85173611111111
1220023300_006,18,15.359722222222222
1220023300_006,19,20.832638888888887
1220023300_006,20,29.480555555555554
1220023300_006,21,27.325347222222224
1220023300_006,22,26.558912037037032
1220023300_006,23,34.55104166666667
1220023300_007,0,36.34091435185185
1220023300_007,1,38.444328703703704
1220023300_007,2,41.45555555555555
1220023300_007,3,45.29936342592592
1220023300_007,4,46.3572337962963
1220023300_007,5,44.23634259259259
1220023300_007,6,41.93530092592593
1220023300_007,7,30.378414351851855
1220023300_007,8,30.058101851851855
1220023300_007,9,27.525694444444444
1220023300_007,10,22.513194444444444
1220023300_007,11,20.308680555555554
1220023300_007,12,25.96736111111111
1220023300_007,13,16.676388888888887
1220023300_007,14,14.011805555555556
1220023300_007,15,10.854166666666666
1220023300_007,16,9.702083333333333
1220023300_007,17,12.280208333333333
1220023300_007,18,14.65451388888889
1220023300_007,19,19.152662037037036
1220023300_007,20,28.3619212962963
1220023300_007,21,27.08148148148148
1220023300_007,22,25.929513888888888
1220023300_007,23,34.056423611111114
1220023300_008,0,35.640625
1220023300_008,1,36.548668981481484
1220023300_008,2,38.60734953703704
1220023300_008,3,41.36168981481482
1220023300_008,4,44.27199074074073
1220023300_008,5,43.411979166666654
1220023300_008,6,43.221990740740736
1220023300_008,7,28.533854166666668
1220023300_008,8,31.446064814814818
1220023300_008,9,26.53263888888889
1220023300_008,10,21.86064814814815
1220023300_008,11,19.429166666666667
1220023300_008,12,26.047916666666666
1220023300_008,13,16.164583333333333
1220023300_008,14,13.290972222222223
1220023300_008,15,9.6125
1220023300_008,16,9.063888888888888
1220023300_008,17,11.442013888888889
1220023300_008,18,13.611805555555556
1220023300_008,19,17.891203703703706
1220023300_008,20,28.281944444444445
1220023300_008,21,26.608969907407406
1220023300_008,22,25.153819444444444
1220023300_008,23,34.434259259259264
1220023300_009,0,35.044270833333336
1220023300_009,1,37.25983796296297
1220023300_009,2,36.1925925925926
1220023300_009,3,40.93541666666667
1220023300_009,4,38.81828703703704
1220023300_009,5,37.95596064814814
1220023300_009,6,37.60902777777778
1220023300_009,7,30.11232638888889
1220023300_009,8,29.929629629629623
1220023300_009,9,26.46736111111111
1220023300_009,10,20.456944444444442
1220023300_009,11,19.988194444444446
1220023300_009,12,24.59375
1220023300_009,13,15.824305555555556
1220023300_009,14,12.035648148148148
1220023300_009,15,10.191435185185185
1220023300_009,16,8.604166666666666
1220023300_009,17,10.141666666666667
1220023300_009,18,12.829166666666667
1220023300_009,19,17.836979166666666
1220023300_009,20,26.525
1220023300_009,21,25.124421296296294
1220023300_009,22,24.16371527777778
1220023300_009,23,33.510416666666664
1220023300_010,0,34.562152777777776
1220023300_010,1,35.43958333333334
1220023300_010,2,35.90653935185185
1220023300_010,3,42.05462962962963
1220023300_010,4,42.95370370370372
1220023300_010,5,39.08188657407408
1220023300_010,6,37.42054398148147
1220023300_010,7,27.18449074074074
1220023300_010,8,27.341666666666665
1220023300_010,9,26.023263888888888
1220023300_010,10,18.739004629629626
1220023300_010,11,19.136805555555554
1220023300_010,12,23.009027777777778
1220023300_010,13,16.156944444444445
1220023300_010,14,11.784375
1220023300_010,15,9.597743055555556
1220023300_010,16,8.926157407407407
1220023300_010,17,10.865972222222222
1220023300_010,18,12.157291666666667
1220023300_010,19,15.884027777777778
1220023300_010,20,26.50011574074074
1220023300_010,21,25.160995370370365
1220023300_010,22,24.990972222222222
1220023300_010,23,33.21388888888889
1220023300_011,0,32.778125
1220023300_011,1,35.39554398148148
1220023300_011,2,34.00520833333333
1220023300_011,3,35.93101851851851
1220023300_011,4,38.57013888888889
1220023300_011,5,38.346122685185186
1220023300_011,6,40.057986111111106
1220023300_011,7,28.535532407407416
1220023300_011,8,26.694328703703704
1220023300_011,9,25.00607638888889
1220023300_011,10,19.18923611111111
1220023300_011,11,17.874305555555555
1220023300_011,12,21.938541666666666
1220023300_011,13,14.8125
1220023300_011,14,11.003645833333332
1220023300_011,15,9.327083333333333
1220023300_011,16,8.438541666666667
1220023300_011,17,9.422916666666667
1220023300_011,18,11.98263888888889
1220023300_011,19,16.465682870370372
1220023300_011,20,25.16059027777778
1220023300_011,21,24.38420138888889
1220023300_011,22,24.575347222222224
1220023300_011,23,32.26354166666667
1220023300_012,0,34.446527777777774
1220023300_012,1,34.169444444444444
1220023300_012,2,34.20011574074074
1220023300_012,3,38.76712962962963
1220023300_012,4,38.77430555555556
1220023300_012,5,36.8443287037037
1220023300_012,6,35.11267361111111
1220023300_012,7,27.90648148148148
1220023300_012,8,26.284490740740743
1220023300_012,9,25.521180555555556
1220023300_012,10,18.473148148148148
1220023300_012,11,17.108333333333334
1220023300_012,12,21.625694444444445
1220023300_012,13,14.679166666666667
1220023300_012,14,11.461574074074072
1220023300_012,15,9.753703703703703
1220023300_012,16,8.186631944444445
1220023300_012,17,9.489467592592591
1220023300_012,18,12.752777777777778
1220023300_012,19,16.146354166666665
1220023300_012,20,24.852719907407405
1220023300_012,21,23.63234953703704
1220023300_012,22,23.156944444444445
1220023300_012,23,32.72013888888889
1220023300_013,0,33.77094907407407
1220023300_013,1,35.43709490740741
1220023300_013,2,36.88229166666667
1220023300_013,3,37.92725694444445
1220023300_013,4,37.91417824074073
1220023300_013,5,39.02436342592592
1220023300_013,6,37.059837962962966
1220023300_013,7,26.86012731481481
1220023300_013,8,26.532175925925927
1220023300_013,9,25.222916666666666
1220023300_013,10,18.767824074074074
1220023300_013,11,16.19045138888889
1220023300_013,12,22.007638888888888
1220023300_013,13,13.948611111111111
1220023300_013,14,10.77482638888889
1220023300_013,15,8.78587962962963
1220023300_013,16,8.809664351851852
1220023300_013,17,9.41388888888889
1220023300_013,18,12.252777777777778
1220023300_013,19,16.689120370370368
1220023300_013,20,24.930729166666666
1220023300_013,21,22.038483796296294
1220023300_013,22,22.089236111111113
1220023300_013,23,33.165104166666666
1220023300_014,0,33.2962962962963
1220023300_014,1,36.35162037037037
1220023300_014,2,39.385879629629635
1220023300_014,3,40.22083333333333
1220023300_014,4,42.29253472222222
1220023300_014,5,37.98269675925926
1220023300_014,6,37.388946759259255
1220023300_014,7,26.8964699074074
1220023300_014,8,28.29861111111111
1220023300_014,9,23.74861111111111
1220023300_014,10,18.525347222222223
1220023300_014,11,16.00486111111111
1220023300_014,12,21.339351851851852
1220023300_014,13,13.297916666666667
1220023300_014,14,10.091898148148148
1220023300_014,15,9.691898148148148
1220023300_014,16,8.365162037037038
1220023300_014,17,9.211458333333333
1220023300_014,18,12.39236111111111
1220023300_014,19,16.030208333333334
1220023300_014,20,24.875925925925927
1220023300_014,21,21.106597222222224
1220023300_014,22,20.741319444444443
1220023300_014,23,32.33315972222222
1220023300_015,0,33.85532407407407
1220023300_015,1,33.41759259259259
1220023300_015,2,39.24212962962963
1220023300_015,3,43.26637731481482
1220023300_015,4,40.9302662037037
1220023300_015,5,40.950578703703705
1220023300_015,6,38.21244212962963
1220023300_015,7,24.277893518518518
1220023300_015,8,24.272916666666667
1220023300_015,9,22.752430555555556
1220023300_015,10,16.59375
1220023300_015,11,15.829166666666667
1220023300_015,12,19.302777777777777
1220023300_015,13,12.159027777777778
1220023300_015,14,9.84837962962963
1220023300_015,15,9.217824074074075
1220023300_015,16,7.298958333333333
1220023300_015,17,8.885416666666666
1220023300_015,18,11.431944444444444
1220023300_015,19,15.812499999999998
1220023300_015,20,22.666087962962965
1220023300_015,21,20.035300925925924
1220023300_015,22,18.313020833333333
1220023300_015,23,30.427430555555556
1220023300_016,0,33.43449074074074
1220023300_016,1,33.836284722222224
1220023300_016,2,33.75271990740741
1220023300_016,3,44.75474537037037
1220023300_016,4,44.459722222222226
1220023300_016,5,40.779513888888886
1220023300_016,6,36.54398148148148
1220023300_016,7,25.261226851851855
1220023300_016,8,24.3837962962963
1220023300_016,9,21.976388888888888
1220023300_016,10,15.938020833333333
1220023300_016,11,13.74375
1220023300_016,12,18.72951388888889
1220023300_016,13,12.008333333333333
1220023300_016,14,9.868692129629629
1220023300_016,15,9.137847222222222
1220023300_016,16,6.613773148148149
1220023300_016,17,8.084027777777777
1220023300_016,18,11.678125
1220023300_016,19,15.725462962962963
1220023300_016,20,22.689525462962962
1220023300_016,21,19.86105324074074
1220023300_016,22,18.01736111111111
1220023300_016,23,30.853993055555556
1220023300_017,0,32.64971064814816
1220023300_017,1,34.442881944444444
1220023300_017,2,35.24085648148148
1220023300_017,3,43.49670138888889
1220023300_017,4,45.24131944444444
1220023300_017,5,43.793749999999996
1220023300_017,6,37.50104166666667
1220023300_017,7,24.95081018518518
1220023300_017,8,25.140393518518522
1220023300_017,9,20.45625
1220023300_017,10,15.878819444444444
1220023300_017,11,12.936805555555555
1220023300_017,12,18.59375
1220023300_017,13,10.381597222222222
1220023300_017,14,8.446412037037039
1220023300_017,15,9.00017361111111
1220023300_017,16,7.225347222222222
1220023300_017,17,8.460416666666667
1220023300_017,18,10.520138888888889
1220023300_017,19,13.866203703703702
1220023300_017,20,22.32002314814815
1220023300_017,21,18.80439814814815
1220023300_017,22,17.84513888888889
1220023300_017,23,29.990393518518523
1220023300_018,0,31.416145833333335
1220023300_018,1,33.265277777777776
1220023300_018,2,35.74710648148148
1220023300_018,3,41.76880787037037
1220023300_018,4,41.58952546296297
1220023300_018,5,43.059259259259264
1220023300_018,6,36.85775462962964
1220023300_018,7,23.094270833333333
1220023300_018,8,24.152777777777782
1220023300_018,9,20.65277777777778
1220023300_018,10,14.930208333333333
1220023300_018,11,12.918055555555556
1220023300_018,12,16.354166666666668
1220023300_018,13,11.068055555555556
1220023300_018,14,8.491087962962965
1220023300_018,15,8.276099537037036
1220023300_018,16,7.2496527777777775
1220023300_018,17,8.099305555555556
1220023300_018,18,10.761111111111111
1220023300_018,19,12.391493055555555
1220023300_018,20,19.946064814814815
1220023300_018,21,18.558391203703707
1220023300_018,22,18.016666666666666
1220023300_018,23,27.075057870370365
1220023300_019,0,28.690798611111113
1220023300_019,1,32.35005787037038
1220023300_019,2,34.87939814814815
1220023300_019,3,42.53078703703704
1220023300_019,4,42.80104166666667
1220023300_019,5,41.17800925925926
1220023300_019,6,36.26354166666667
1220023300_019,7,24.603877314814817
1220023300_019,8,24.168865740740745
1220023300_019,9,21.29652777777778
1220023300_019,10,14.177777777777777
1220023300_019,11,12.303472222222222
1220023300_019,12,16.179166666666667
1220023300_019,13,10.815277777777778
1220023300_019,14,8.114351851851852
1220023300_019,15,7.1793402777777775
1220023300_019,16,7.8625
1220023300_019,17,7.535416666666666
1220023300_019,18,9.318055555555556
1220023300_019,19,12.229976851851852
1220023300_019,20,18.19496527777778
1220023300_019,21,17.138252314814817
1220023300_019,22,15.967708333333333
1220023300_019,23,26.65659722222222
1220023300_020,0,28.95376157407408
1220023300_020,1,30.656944444444445
1220023300_020,2,35.25925925925926
1220023300_020,3,37.592708333333334
1220023300_020,4,40.1683449074074
1220023300_020,5,39.46064814814816
1220023300_020,6,36.26024305555556
1220023300_020,7,21.217881944444446
1220023300_020,8,22.386226851851852
1220023300_020,9,18.847916666666666
1220023300_020,10,12.297685185185184
1220023300_020,11,11.768634259259262
1220023300_020,12,14.640972222222222
1220023300_020,13,9.434722222222222
1220023300_020,14,7.37673611111111
1220023300_020,15,6.11875
1220023300_020,16,6.460069444444445
1220023300_020,17,7.382638888888889
1220023300_020,18,9.047916666666667
1220023300_020,19,11.726620370370371
1220023300_020,20,16.97013888888889
1220023300_020,21,16.678993055555555
1220023300_020,22,15.595543981481484
1220023300_020,23,25.253125
1220023300_021,0,27.361805555555556
1220023300_021,1,30.52951388888889
1220023300_021,2,34.28333333333333
1220023300_021,3,37.86105324074073
1220023300_021,4,39.82899305555555
1220023300_021,5,36.881597222222226
1220023300_021,6,33.70723379629629
1220023300_021,7,19.63784722222222
1220023300_021,8,21.39027777777778
1220023300_021,9,15.42361111111111
1220023300_021,10,11.45810185185185
1220023300_021,11,10.824652777777779
1220023300_021,12,12.327777777777778
1220023300_021,13,7.815277777777778
1220023300_021,14,5.975694444444445
1220023300_021,15,6.247453703703704
1220023300_021,16,5.125694444444444
1220023300_021,17,6.491666666666666
1220023300_021,18,8.030902777777778
1220023300_021,19,11.457638888888889
1220023300_021,20,15.147858796296298
1220023300_021,21,15.55451388888889
1220023300_021,22,13.370486111111111
1220023300_021,23,23.102604166666666
1220023300_022,0,23.483506944444443
1220023300_022,1,28.20659722222222
1220023300_022,2,32.0363425925926
1220023300_022,3,38.879745370370365
1220023300_022,4,37.71956018518519
1220023300_022,5,37.32135416666667
1220023300_022,6,30.76944444444445
1220023300_022,7,18.098900462962963
1220023300_022,8,17.628240740740743
1220023300_022,9,13.022916666666667
1220023300_022,10,10.751388888888888
1220023300_022,11,7.967361111111111
1220023300_022,12,8.695833333333333
1220023300_022,13,7.406944444444444
1220023300_022,14,5.447685185185185
1220023300_022,15,5.404166666666667
1220023300_022,16,4.471875
1220023300_022,17,6.222916666666666
1220023300_022,18,7.567361111111111
1220023300_022,19,10.755439814814816
1220023300_022,20,13.549479166666666
1220023300_022,21,13.294097222222222
1220023300_022,22,12.197222222222223
1220023300_022,23,19.861805555555556
1220023300_023,0,21.614409722222224
1220023300_023,1,26.14519675925926
1220023300_023,2,29.317476851851854
1220023300_023,3,35.237731481481475
1220023300_023,4,37.67517361111111
1220023300_023,5,33.630208333333336
1220023300_023,6,28.107060185185187
1220023300_023,7,17.095543981481484
1220023300_023,8,14.13125
1220023300_023,9,11.86875
1220023300_023,10,8.286805555555556
1220023300_023,11,6.075694444444444
1220023300_023,12,7.1461805555555555
1220023300_023,13,5.907638888888889
1220023300_023,14,5.342361111111111
1220023300_023,15,4.272569444444445
1220023300_023,16,5.185416666666667
1220023300_023,17,5.615277777777778
1220023300_023,18,6.857638888888889
1220023300_023,19,7.634375
1220023300_023,20,12.011805555555556
1220023300_023,21,10.1515625
1220023300_023,22,10.142939814814815
1220023300_023,23,16.953819444444445
1220023300_024,0,19.1953125
1220023300_024,1,22.284895833333334
1220023300_024,2,26.021875
1220023300_024,3,33.93483796296296
1220023300_024,4,36.67094907407407
1220023300_024,5,32.71226851851852
1220023300_024,6,27.167592592592595
1220023300_024,7,16.01128472222222
1220023300_024,8,13.192013888888889
1220023300_024,9,8.780208333333333
1220023300_024,10,7.63113425925926
1220023300_024,11,6.460416666666666
1220023300_024,12,7.416666666666667
1220023300_024,13,5.383333333333334
1220023300_024,14,5.5055555555555555
1220023300_024,15,5.925694444444445
1220023300_024,16,4.770138888888889
1220023300_024,17,5.908333333333333
1220023300_024,18,6.2125
1220023300_024,19,8.231944444444444
1220023300_024,20,8.56076388888889
1220023300_024,21,9.026041666666666
1220023300_024,22,7.98125
1220023300_024,23,13.489583333333334
1220023300_025,0,15.120138888888889
1220023300_025,1,18.430729166666666
1220023300_025,2,22.881944444444443
1220023300_025,3,33.77291666666666
1220023300_025,4,30.24074074074074
1220023300_025,5,29.081828703703707
1220023300_025,6,24.853356481481487
1220023300_025,7,14.323842592592595
1220023300_025,8,13.256712962962961
1220023300_025,9,8.696527777777778
1220023300_025,10,5.874537037037038
1220023300_025,11,5.14375
1220023300_025,12,7.088888888888889
1220023300_025,13,4.409722222222222
1220023300_025,14,4.304513888888889
1220023300_025,15,5.6715277777777775
1220023300_025,16,5.24375
1220023300_025,17,4.879166666666666
1220023300_025,18,6.276388888888889
1220023300_025,19,6.345138888888889
1220023300_025,20,8.04861111111111
1220023300_025,21,7.199305555555555
1220023300_025,22,6.94375
1220023300_025,23,10.184722222222222
1220023300_026,0,12.571006944444445
1220023300_026,1,14.18125
1220023300_026,2,18.50810185185185
1220023300_026,3,30.162268518518516
1220023300_026,4,28.75711805555555
1220023300_026,5,24.980555555555554
1220023300_026,6,20.311689814814812
1220023300_026,7,12.050983796296295
1220023300_026,8,12.554050925925928
1220023300_026,9,7.016666666666667
1220023300_026,10,5.454166666666667
1220023300_026,11,5.3375
1220023300_026,12,6.540277777777778
1220023300_026,13,3.5305555555555554
1220023300_026,14,3.9180555555555556
1220023300_026,15,5.554861111111111
1220023300_026,16,4.53125
1220023300_026,17,3.979861111111111
1220023300_026,18,7.019444444444445
1220023300_026,19,5.3180555555555555
1220023300_026,20,5.4215277777777775
1220023300_026,21,5.3909722222222225
1220023300_026,22,4.564583333333333
1220023300_026,23,8.642013888888888
1220023300_027,0,9.096527777777778
1220023300_027,1,11.175115740740742
1220023300_027,2,14.777662037037036
1220023300_027,3,25.78541666666667
1220023300_027,4,22.470833333333335
1220023300_027,5,22.334374999999998
1220023300_027,6,14.948495370370372
1220023300_027,7,9.778993055555556
1220023300_027,8,9.339814814814813
1220023300_027,9,5.084722222222222
1220023300_027,10,4.397569444444445
1220023300_027,11,4.05625
1220023300_027,12,4.525
1220023300_027,13,3.4347222222222222
1220023300_027,14,3.8826388888888888
1220023300_027,15,4.433333333333334
1220023300_027,16,3.6131944444444444
1220023300_027,17,3.4625
1220023300_027,18,5.590277777777778
1220023300_027,19,5.872222222222222
1220023300_027,20,4.144444444444445
1220023300_027,21,3.9652777777777777
1220023300_027,22,3.7847222222222223
1220023300_027,23,6.6
1220023300_028,0,6.6253472222222225
1220023300_028,1,8.788194444444445
1220023300_028,2,10.797916666666667
1220023300_028,3,18.101620370370373
1220023300_028,4,15.672222222222222
1220023300_028,5,15.428587962962963
1220023300_028,6,10.288425925925926
1220023300_028,7,8.882002314814816
1220023300_028,8,9.159722222222221
1220023300_028,9,5.2875
1220023300_028,10,3.658333333333333
1220023300_028,11,4.211111111111111
1220023300_028,12,4.040277777777778
1220023300_028,13,3.036111111111111
1220023300_028,14,3.884027777777778
1220023300_028,15,3.0347222222222223
1220023300_028,16,3.2715277777777776
1220023300_028,17,3.216666666666667
1220023300_028,18,5.60625
1220023300_028,19,4.7972222222222225
1220023300_028,20,3.4770833333333333
1220023300_028,21,3.534375
1220023300_028,22,4.044444444444444
1220023300_028,23,4.841666666666667
1220023300_029,0,4.945138888888889
1220023300_029,1,5.144965277777778
1220023300_029,2,6.261747685185185
1220023300_029,3,13.061689814814814
1220023300_029,4,11.48425925925926
1220023300_029,5,10.065509259259258
1220023300_029,6,7.356944444444444
1220023300_029,7,6.415625
1220023300_029,8,7.044097222222222
1220023300_029,9,3.115972222222222
1220023300_029,10,4.400231481481482
1220023300_029,11,2.8097222222222222
1220023300_029,12,3.216666666666667
1220023300_029,13,2.3625
1220023300_029,14,3.5347222222222223
1220023300_029,15,3.1645833333333333
1220023300_029,16,3.0229166666666667
1220023300_029,17,3.23125
1220023300_029,18,5.472222222222222
1220023300_029,19,5.003125
1220023300_029,20,2.99375
1220023300_029,21,4.145833333333333
1220023300_029,22,4.609375
1220023300_029,23,4.358333333333333
1220023300_030,0,2.941666666666667
1220023300_030,1,4.188541666666667
1220023300_030,2,4.9612847222222225
1220023300_030,3,6.74224537037037
1220023300_030,4,6.597569444444445
1220023300_030,5,7.724074074074075
1220023300_030,6,5.376331018518518
1220023300_030,7,5.0521412037037035
1220023300_030,8,7.016550925925927
1220023300_030,9,4.951388888888889
1220023300_030,10,4.9743055555555555
1220023300_030,11,4.326736111111111
1220023300_030,12,3.1041666666666665
1220023300_030,13,3.0555555555555554
1220023300_030,14,2.904166666666667
1220023300_030,15,4.064583333333333
1220023300_030,16,3.4541666666666666
1220023300_030,17,3.897222222222222
1220023300_030,18,4.381944444444445
1220023300_030,19,5.090277777777778
1220023300_030,20,4.184027777777778
1220023300_030,21,5.197916666666667
1220023300_030,22,8.001041666666667
1220023300_030,23,6.565451388888889
1220023300_031,0,2.9114583333333335
1220023300_031,1,3.546527777777778
1220023300_031,2,4.554976851851852
1220023300_031,3,5.431134259259259
1220023300_031,4,5.347916666666666
1220023300_031,5,5.079629629629629
1220023300_031,6,8.371180555555556
1220023300_031,7,8.73900462962963
1220023300_031,8,8.474074074074075
1220023300_031,9,7.25625
1220023300_031,10,5.953935185185186
1220023300_031,11,6.58125
1220023300_031,12,5.257638888888889
1220023300_031,13,3.6194444444444445
1220023300_031,14,5.125694444444444
1220023300_031,15,5.75625
1220023300_031,16,6.379861111111111
1220023300_031,17,6.40625
1220023300_031,18,6.205208333333333
1220023300_031,19,7.777430555555555
1220023300_031,20,5.6663194444444445
1220023300_031,21,6.995833333333334
1220023300_031,22,11.714583333333334
1220023300_031,23,7.303472222222222
1220023300_032,0,7.338888888888889
1220023300_032,1,7.4900462962962955
1220023300_032,2,9.27025462962963
1220023300_032,3,8.723032407407407
1220023300_032,4,8.638194444444444
1220023300_032,5,10.870138888888889
1220023300_032,6,12.797569444444445
1220023300_032,7,14.897743055555553
1220023300_032,8,14.059490740740742
1220023300_032,9,12.96076388888889
1220023300_032,10,10.90648148148148
1220023300_032,11,11.0703125
1220023300_032,12,12.141203703703706
1220023300_032,13,10.712152777777778
1220023300_032,14,15.003935185185187
1220023300_032,15,17.736747685185186
1220023300_032,16,15.995254629629631
1220023300_032,17,14.043287037037036
1220023300_032,18,13.898958333333333
1220023300_032,19,14.478935185185186
1220023300_032,20,16.517592592592592
1220023300_032,21,16.108449074074073
1220023300_032,22,14.749594907407408
1220023300_032,23,11.019270833333334
1220023300_033,0,12.682291666666666
1220023300_033,1,11.721701388888889
1220023300_033,2,13.20555555555555
1220023300_033,3,12.794907407407411
1220023300_033,4,13.921990740740739
1220023300_033,5,12.827662037037038
1220023300_033,6,17.03859953703704
1220023300_033,7,18.299594907407403
1220023300_033,8,19.13125
1220023300_033,9,18.575520833333332
1220023300_033,10,13.136921296296297
1220023300_033,11,12.831365740740742
1220023300_033,12,14.102777777777778
1220023300_033,13,14.475520833333333
1220023300_033,14,17.338078703703705
1220023300_033,15,19.541203703703705
1220023300_033,16,18.313657407407405
1220023300_033,17,16.888310185185183
1220023300_033,18,16.36076388888889
1220023300_033,19,16.494965277777776
1220023300_033,20,21.895138888888887
1220023300_033,21,18.766724537037035
1220023300_033,22,17.0625
1220023300_033,23,15.259259259259258
1220023400_001,0,14.6921875
1220023400_001,1,13.277083333333334
1220023400_001,2,11.052546296296295
1220023400_001,3,15.568287037037036
1220023400_001,4,16.964120370370374
1220023400_001,5,15.017939814814813
1220023400_001,6,13.572685185185186
1220023400_001,7,11.253761574074074
1220023400_001,8,13.903703703703703
1220023400_001,9,14.231597222222222
1220023400_001,10,13.055555555555555
1220023400_001,11,12.869444444444444
1220023400_001,12,14.099305555555556
1220023400_001,13,13.442361111111111
1220023400_001,14,13.85625
1220023400_001,15,13.225694444444445
1220023400_001,16,12.853935185185183
1220023400_001,17,14.51875
1220023400_001,18,14.860416666666667
1220023400_001,19,11.181018518518519
1220023400_001,20,10.360879629629629
1220023400_001,21,11.227777777777778
1220023400_001,22,8.190972222222221
1220023400_001,23,9.379861111111111
1220023400_002,0,17.775868055555556
1220023400_002,1,14.92170138888889
1220023400_002,2,14.55451388888889
1220023400_002,3,18.600925925925928
1220023400_002,4,19.796527777777776
1220023400_002,5,18.286805555555553
1220023400_002,6,18.483449074074073
1220023400_002,7,15.33865740740741
1220023400_002,8,16.588310185185183
1220023400_002,9,16.272222222222222
1220023400_002,10,14.879513888888889
1220023400_002,11,14.473611111111111
1220023400_002,12,17.275
1220023400_002,13,15.435416666666667
1220023400_002,14,16.17013888888889
1220023400_002,15,15.972569444444444
1220023400_002,16,16.65625
1220023400_002,17,17.301388888888887
1220023400_002,18,16.665972222222223
1220023400_002,19,14.04375
1220023400_002,20,14.272916666666667
1220023400_002,21,14.9
1220023400_002,22,10.553993055555555
1220023400_002,23,11.574479166666666
1220023400_003,0,19.520833333333336
1220023400_003,1,17.85625
1220023400_003,2,16.650578703703705
1220023400_003,3,22.729861111111113
1220023400_003,4,24.305960648148144
1220023400_003,5,21.133564814814815
1220023400_003,6,20.45949074074074
1220023400_003,7,17.122280092592593
1220023400_003,8,19.55
1220023400_003,9,18.429513888888888
1220023400_003,10,15.09375
1220023400_003,11,15.646527777777777
1220023400_003,12,17.689120370370368
1220023400_003,13,16.974652777777777
1220023400_003,14,15.715277777777779
1220023400_003,15,17.07505787037037
1220023400_003,16,18.819849537037037
1220023400_003,17,19.735185185185188
1220023400_003,18,19.536805555555556
1220023400_003,19,15.67013888888889
1220023400_003,20,15.786458333333334
1220023400_003,21,17.445486111111112
1220023400_003,22,13.031365740740739
1220023400_003,23,13.26579861111111
1220023400_004,0,21.724189814814814
1220023400_004,1,19.92141203703704
1220023400_004,2,21.167361111111113
1220023400_004,3,25.345601851851846
1220023400_004,4,27.093981481481492
1220023400_004,5,24.401504629629628
1220023400_004,6,25.527835648148148
1220023400_004,7,21.173032407407405
1220023400_004,8,22.120601851851852
1220023400_004,9,18.645138888888887
1220023400_004,10,16.069444444444443
1220023400_004,11,16.089930555555554
1220023400_004,12,18.728935185185186
1220023400_004,13,17.48125
1220023400_004,14,17.146006944444444
1220023400_004,15,18.09982638888889
1220023400_004,16,20.514409722222222
1220023400_004,17,21.006249999999998
1220023400_004,18,21.399710648148147
1220023400_004,19,16.803472222222222
1220023400_004,20,17.377083333333335
1220023400_004,21,18.695138888888888
1220023400_004,22,14.214872685185187
1220023400_004,23,16.554513888888888
1220023400_005,0,22.425231481481482
1220023400_005,1,23.86024305555555
1220023400_005,2,22.046759259259257
1220023400_005,3,25.8988425925926
1220023400_005,4,28.629629629629626
1220023400_005,5,28.695138888888874
1220023400_005,6,25.406134259259257
1220023400_005,7,21.727372685185184
1220023400_005,8,23.199884259259257
1220023400_005,9,20.16875
1220023400_005,10,17.196122685185184
1220023400_005,11,16.129513888888887
1220023400_005,12,18.395833333333332
1220023400_005,13,17.597395833333334
1220023400_005,14,17.75138888888889
