SERVICE_MINILINK,time,speed
1220026000_009,5,38.02502893518518
1220026000_009,6,44.74338831018518
1220026000_010,0,38.22365451388889
1220026000_010,1,36.46954571759259
1220026000_010,2,35.574001736111114
1220026000_010,3,36.02307581018519
1220026000_010,4,35.27199074074074
1220026000_010,5,40.204933449074076
1220026000_010,6,45.37796585648146
1220026000_011,0,38.248191550925924
1220026000_011,1,37.37254050925926
1220026000_011,2,35.57667824074074
1220026000_011,3,35.50904224537037
1220026000_011,4,35.37311921296296
1220026000_011,5,40.207682291666664
1220026000_011,6,45.20326967592593
1220026000_012,0,38.05923032407407
1220026000_012,1,37.522207754629626
1220026000_012,2,35.285590277777786
1220026000_012,3,34.59917534722222
1220026000_012,4,34.77582465277778
1220026000_012,5,40.41999421296297
1220026000_012,6,45.06932870370369
1220026000_013,0,37.383203124999994
1220026000_013,1,35.687065972222214
1220026000_013,2,34.58101851851851
1220026000_013,3,33.86349826388889
1220026000_013,4,35.210792824074076
1220026000_013,5,39.61928530092592
1220026000_013,6,45.34959490740743
1220026000_014,0,35.483015046296295
1220026000_014,1,35.32414641203703
1220026000_014,2,34.17368344907408
1220026000_014,3,34.3560474537037
1220026000_014,4,32.934751157407405
1220026000_014,5,38.46390335648148
1220026000_014,6,45.40070891203703
1220026000_015,0,34.62864583333333
1220026000_015,1,33.41941550925926
1220026000_015,2,33.108940972222214
1220026000_015,3,31.669415509259256
1220026000_015,4,32.262948495370374
1220026000_015,5,37.68699363425927
1220026000_015,6,44.484461805555554
1220026000_016,0,33.40574363425926
1220026000_016,1,32.04694733796296
1220026000_016,2,31.59563078703704
1220026000_016,3,31.08615451388889
1220026000_016,4,31.56684027777777
1220026000_016,5,37.22041377314816
1220026000_016,6,44.51277488425925
1220026000_017,0,32.952705439814814
1220026000_017,1,31.247685185185187
1220026000_017,2,30.395616319444443
1220026000_017,3,30.621672453703702
1220026000_017,4,30.552589699074076
1220026000_017,5,36.42867476851851
1220026000_017,6,44.6623119212963
1220026000_018,0,33.05852141203704
1220026000_018,1,31.561414930555557
1220026000_018,2,30.739728009259263
1220026000_018,3,30.26584201388889
1220026000_018,4,30.132233796296298
1220026000_018,5,36.20059317129629
1220026000_018,6,42.934013310185186
1220026000_019,0,32.914539930555556
1220026000_019,1,30.675057870370363
1220026000_019,2,30.59946469907407
1220026000_019,3,30.67440682870371
1220026000_019,4,29.776620370370374
1220026000_019,5,36.6799045138889
1220026000_019,6,46.0663773148148
1220026000_020,0,33.30959201388888
1220026000_020,1,31.008608217592595
1220026000_020,2,29.380497685185187
1220026000_020,3,29.357566550925917
1220026000_020,4,29.38201678240739
1220026000_020,5,36.45695891203703
1220026000_020,6,45.39502314814813
1220026000_021,0,32.0144675925926
1220026000_021,1,28.747540509259252
1220026000_021,2,28.736979166666668
1220026000_021,3,26.58058449074074
1220026000_021,4,29.10894097222222
1220026000_021,5,34.70941840277778
1220026000_021,6,44.62194733796296
1220026000_022,0,29.105613425925924
1220026000_022,1,27.63809317129629
1220026000_022,2,25.664930555555554
1220026000_022,3,26.371310763888886
1220026000_022,4,26.111617476851855
1220026000_022,5,33.122829861111114
1220026000_022,6,42.753197337962966
1220026000_023,0,27.946006944444438
1220026000_023,1,25.369936342592595
1220026000_023,2,24.891782407407412
1220026000_023,3,23.968171296296294
1220026000_023,4,24.234013310185183
1220026000_023,5,30.90277777777777
1220026000_023,6,41.46184895833334
1220026000_024,0,25.624985532407404
1220026000_024,1,21.847077546296294
1220026000_024,2,22.00614872685185
1220026000_024,3,21.770760995370367
1220026000_024,4,22.15878182870371
1220026000_024,5,28.615740740740737
1220026000_024,6,39.064250578703714
1220026000_025,0,21.755208333333332
1220026000_025,1,20.50231481481482
1220026000_025,2,20.46889467592593
1220026000_025,3,19.330222800925934
1220026000_025,4,19.917317708333336
1220026000_025,5,26.263744212962962
1220026000_025,6,36.410271990740746
1220026000_026,0,19.96753472222222
1220026000_026,1,18.18504050925926
1220026000_026,2,18.335141782407405
1220026000_026,3,17.24262152777778
1220026000_026,4,18.028067129629633
1220026000_026,5,23.31387442129629
1220026000_026,6,33.84395254629631
1220026000_027,0,18.620008680555554
1220026000_027,1,15.991536458333334
1220026000_027,2,16.853081597222225
1220026000_027,3,16.251736111111114
1220026000_027,4,16.580584490740737
1220026000_027,5,21.154369212962965
1220026000_027,6,30.037181712962962
1220026000_028,0,18.11960358796296
1220026000_028,1,16.562500000000004
1220026000_028,2,16.627604166666668
1220026000_028,3,15.82986111111111
1220026000_028,4,15.77228009259259
1220026000_028,5,20.53342013888889
1220026000_028,6,26.167824074074076
1220026000_029,0,17.91960358796296
1220026000_029,1,16.28515625
1220026000_029,2,17.37572337962963
1220026000_029,3,16.95015914351852
1220026000_029,4,16.944878472222218
1220026000_029,5,20.51150173611111
1220026000_029,6,26.06922743055555
1220026000_030,0,20.69029224537037
1220026000_030,1,18.240089699074073
1220026000_030,2,18.684100115740744
1220026000_030,3,19.197120949074073
1220026000_030,4,18.821397569444443
1220026000_030,5,21.994936342592595
1220026000_030,6,27.70138888888889
1220026000_031,0,23.71323784722222
1220026000_031,1,23.18185763888889
1220026000_031,2,22.662977430555557
1220026000_031,3,22.87087673611111
1220026000_031,4,22.578993055555557
1220026000_031,5,27.14518229166667
1220026000_031,6,32.10237268518519
1220026000_032,0,26.222410300925926
1220026000_032,1,26.17925347222222
1220026000_032,2,25.377821180555557
1220026000_032,3,25.519314236111107
1220026000_032,4,24.488281249999993
1220026000_032,5,29.989583333333332
1220026000_032,6,35.67187499999999
1220026000_033,0,29.17102141203704
1220026000_033,1,27.843171296296294
1220026000_033,2,27.09266493055555
1220026000_033,3,27.214048032407412
1220026000_033,4,26.602430555555546
1220026000_033,5,31.88787615740741
1220026000_033,6,38.229181134259264
1220026000_034,0,30.05047743055556
1220026000_034,1,28.69487847222223
1220026000_034,2,28.14872685185186
1220026000_034,3,27.645109953703702
1220026000_034,4,27.459563078703706
1220026000_034,5,32.55627893518519
1220026000_034,6,39.68786168981482
1220026000_035,0,30.732624421296293
1220026000_035,1,29.453920717592595
1220026000_035,2,28.65371817129629
1220026000_035,3,28.211950231481485
1220026000_035,4,27.628255208333332
1220026000_035,5,33.26439525462963
1220026000_035,6,40.29168113425927
1220026000_036,0,31.100390625000006
1220026000_036,1,29.95298032407407
1220026000_036,2,28.201750578703706
1220026000_036,3,28.211299189814824
1220026000_036,4,27.813802083333332
1220026000_036,5,32.55345775462963
1220026000_036,6,41.58164062499999
1220026000_037,0,31.04522569444444
1220026000_037,1,29.431134259259252
1220026000_037,2,28.26265914351852
1220026000_037,3,28.187934027777782
1220026000_037,4,27.344039351851848
1220026000_037,5,33.18865740740741
1220026000_037,6,41.377126736111116
1220026000_038,0,31.54782986111111
1220026000_038,1,28.845992476851862
1220026000_038,2,27.91529224537037
1220026000_038,3,27.75788483796297
1220026000_038,4,27.212094907407412
1220026000_038,5,33.300925925925924
1220026000_038,6,42.74997106481481
1220026000_039,0,30.235214120370372
1220026000_039,1,28.022858796296298
1220026000_039,2,26.911892361111114
1220026000_039,3,26.817491319444443
1220026000_039,4,26.488425925925927
1220026000_039,5,32.54412615740741
1220026000_039,6,41.73938078703701
1220026000_040,0,29.18544560185185
1220026000_040,1,27.044632523148145
1220026000_040,2,26.05729166666667
1220026000_040,3,25.572844328703706
1220026000_040,4,25.012514467592585
1220026000_040,5,31.726056134259252
1220026000_040,6,40.308101851851845
1220026000_041,0,27.143909143518513
1220026000_041,1,24.699725115740744
1220026000_041,2,24.069950810185187
1220026000_041,3,24.559172453703706
1220026000_041,4,23.850115740740744
1220026000_041,5,29.043113425925924
1220026000_041,6,39.06060474537038
1220026000_042,0,26.20379050925926
1220026000_042,1,23.22092013888889
1220026000_042,2,22.86168981481482
1220026000_042,3,22.279441550925924
1220026000_042,4,20.95594618055555
1220026000_042,5,27.696831597222218
1220026000_042,6,36.0744357638889
1220026000_043,0,23.417057291666666
1220026000_043,1,21.633897569444443
1220026000_043,2,19.76548032407407
1220026000_043,3,18.93185763888889
1220026000_043,4,18.799189814814817
1220026000_043,5,24.655960648148145
1220026000_043,6,35.738035300925915
1220026000_044,0,21.295891203703704
1220026000_044,1,19.398437500000004
1220026000_044,2,18.36885127314815
1220026000_044,3,17.862991898148152
1220026000_044,4,17.626229745370374
1220026000_044,5,22.35062210648148
1220026000_044,6,32.66302083333334
1220026000_045,0,19.47154224537037
1220026000_045,1,17.538917824074073
1220026000_045,2,17.257884837962962
1220026000_045,3,17.175636574074076
1220026000_045,4,16.071397569444443
1220026000_045,5,19.599030671296298
1220026000_045,6,29.084780092592585
1220026000_046,0,17.670124421296293
1220026000_046,1,15.737919560185183
1220026000_046,2,15.639105902777779
1220026000_046,3,15.430338541666666
1220026000_046,4,14.968388310185187
1220026000_046,5,18.29644097222222
1220026000_046,6,27.369589120370367
1220026000_047,0,16.72894965277778
1220026000_047,1,14.55938946759259
1220026000_047,2,14.24124710648148
1220026000_047,3,14.03081597222222
1220026000_047,4,13.42462384259259
1220026000_047,5,16.41377314814815
1220026000_047,6,23.643287037037034
1220026000_048,0,15.538179976851852
1220026000_048,1,13.169849537037036
1220026000_048,2,12.3052662037037
1220026000_048,3,12.533926504629626
1220026000_048,4,12.393880208333332
1220026000_048,5,15.086660879629632
1220026000_048,6,21.376605902777776
1220026000_049,0,14.308391203703703
1220026000_049,1,11.413917824074069
1220026000_049,2,11.458984374999996
1220026000_049,3,10.669198495370372
1220026000_049,4,9.941767939814815
1220026000_049,5,13.036241319444443
1220026000_049,6,17.866160300925927
1220026000_050,0,11.800636574074073
1220026000_050,1,9.664930555555557
1220026000_050,2,9.421802662037038
1220026000_050,3,9.026331018518517
1220026000_050,4,8.877893518518519
1220026000_050,5,10.748336226851853
1220026000_050,6,15.137065972222219
1220026000_051,0,9.695587384259259
1220026000_051,1,8.097511574074076
1220026000_051,2,8.770905671296298
1220026000_051,3,7.9835792824074066
1220026000_051,4,7.59714988425926
1220026000_051,5,8.694661458333334
1220026000_051,6,12.585127314814814
1220026000_052,0,9.407826967592591
1220026000_052,1,6.771773726851851
1220026000_052,2,7.250072337962964
1220026000_052,3,6.762225115740741
1220026000_052,4,6.29419849537037
1220026000_052,5,7.391203703703703
1220026000_052,6,9.58951099537037
1220026000_053,0,8.737037037037036
1220026000_053,1,5.701822916666668
1220026000_053,2,6.283130787037036
1220026000_053,3,5.653211805555555
1220026000_053,4,5.689308449074074
1220026000_053,5,6.168402777777778
1220026000_053,6,7.901967592592592
1220026000_054,0,6.434114583333334
1220026000_054,1,5.1420717592592595
1220026000_054,2,5.316623263888889
1220026000_054,3,5.159360532407407
1220026000_054,4,5.115017361111111
1220026000_054,5,5.575376157407408
1220026000_054,6,6.170182291666666
1220026000_055,0,5.328269675925926
1220026000_055,1,4.706380208333333
1220026000_055,2,4.271773726851851
1220026000_055,3,4.619719328703704
1220026000_055,4,4.550491898148149
1220026000_055,5,4.955078125
1220026000_055,6,5.215133101851852
1220026000_056,0,5.852488425925925
1220026000_056,1,5.354600694444445
1220026000_056,2,5.263310185185185
1220026000_056,3,5.316767939814815
1220026000_056,4,5.866536458333333
1220026000_056,5,5.850043402777778
1220026000_056,6,5.517939814814815
1220026000_057,0,10.56037326388889
1220026000_057,1,10.908564814814815
1220026000_057,2,10.605396412037036
1220026000_057,3,10.751808449074074
1220026000_057,4,10.856264467592593
1220026000_057,5,10.624348958333334
1220026000_057,6,10.629716435185184
1220026000_058,0,18.372236689814816
1220026000_058,1,18.439887152777782
1220026000_058,2,18.75752314814815
1220026000_058,3,17.88577835648148
1220026000_058,4,18.05931712962963
1220026000_058,5,18.96412037037037
1220026000_058,6,18.64894386574074
1220026000_059,0,24.251880787037038
1220026000_059,1,23.599537037037045
1220026000_059,2,23.60409432870371
1220026000_059,3,23.64988425925926
1220026000_059,4,23.661820023148145
1220026000_059,5,24.16673900462963
1220026000_059,6,24.308304398148145
1220026100_001,0,25.648263888888888
1220026100_001,1,25.799913194444443
1220026100_001,2,25.810980902777775
1220026100_001,3,25.687861689814813
1220026100_001,4,26.25434027777778
1220026100_001,5,26.468605324074073
1220026100_001,6,28.222178819444434
1220026100_002,0,29.51195023148148
1220026100_002,1,29.959273726851855
1220026100_002,2,29.020688657407405
1220026100_002,3,29.63498263888889
1220026100_002,4,29.549551504629626
1220026100_002,5,31.057219328703695
1220026100_002,6,32.0884548611111
1220026100_003,0,34.68019386574075
1220026100_003,1,34.393301504629626
1220026100_003,2,33.388382523148145
1220026100_003,3,34.256944444444436
1220026100_003,4,33.98835358796296
1220026100_003,5,36.47692418981482
1220026100_003,6,38.45405092592592
1220026100_004,0,37.55357349537038
1220026100_004,1,36.708767361111114
1220026100_004,2,36.41066261574073
1220026100_004,3,37.435763888888886
1220026100_004,4,36.9837962962963
1220026100_004,5,38.791956018518505
1220026100_004,6,42.0781539351852
1220026100_005,0,39.1427662037037
1220026100_005,1,38.81662326388889
1220026100_005,2,38.8130787037037
1220026100_005,3,38.90870949074074
1220026100_005,4,39.03378182870371
1220026100_005,5,41.99877025462965
1220026100_005,6,45.8199074074074
1220026100_006,0,41.98543113425926
1220026100_006,1,40.817129629629626
1220026100_006,2,40.4910300925926
1220026100_006,3,39.76793981481481
1220026100_006,4,40.72345196759259
1220026100_006,5,43.630787037037024
1220026100_006,6,46.36821469907408
1220026100_007,0,41.708637152777776
1220026100_007,1,41.787760416666664
1220026100_007,2,42.60966435185185
1220026100_007,3,42.06293402777777
1220026100_007,4,42.043185763888886
1220026100_007,5,44.48567708333334
1220026100_007,6,46.07269965277778
1220026100_008,0,43.00892650462963
1220026100_008,1,42.88679108796296
1220026100_008,2,42.268301504629626
1220026100_008,3,41.472222222222236
1220026100_008,4,42.82595486111111
1220026100_008,5,45.00007233796296
1220026100_008,6,49.42233796296296
1220026100_009,0,44.13995949074075
1220026100_009,1,42.67679398148148
1220026100_009,2,42.106336805555564
1220026100_009,3,42.245515046296305
1220026100_009,4,42.81770833333332
1220026100_009,5,45.68070023148149
1220026100_009,6,49.79010416666669
